NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF PROTEIN IMPORT INTO NUCLEUS%GOBP%GO:0042306	REGULATION OF PROTEIN IMPORT INTO NUCLEUS%GOBP%GO:0042306		35	0.34026882	0.9121503	0.60468143	1.0	1.0	561	tags=9%, list=4%, signal=9%	
PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002440	PRODUCTION OF MOLECULAR MEDIATOR OF IMMUNE RESPONSE%GOBP%GO:0002440		25	0.36695513	0.9121243	0.5731383	1.0	1.0	488	tags=8%, list=3%, signal=8%	
INTERACTIONS OF VPR WITH HOST CELLULAR PROTEINS%REACTOME%R-HSA-176033.2	INTERACTIONS OF VPR WITH HOST CELLULAR PROTEINS%REACTOME%R-HSA-176033.2		34	0.34374216	0.91200686	0.6007905	1.0	1.0	2087	tags=18%, list=14%, signal=20%	
SPINDLE ORGANIZATION%GOBP%GO:0007051	SPINDLE ORGANIZATION%GOBP%GO:0007051		112	0.2924887	0.91184783	0.6437292	1.0	1.0	4026	tags=27%, list=26%, signal=36%	
FORMATION OF TC-NER PRE-INCISION COMPLEX%REACTOME%R-HSA-6781823.1	FORMATION OF TC-NER PRE-INCISION COMPLEX%REACTOME%R-HSA-6781823.1		53	0.3163779	0.9117449	0.6204819	1.0	1.0	1429	tags=11%, list=9%, signal=12%	
RETROGRADE TRANSPORT, ENDOSOME TO GOLGI%GOBP%GO:0042147	RETROGRADE TRANSPORT, ENDOSOME TO GOLGI%GOBP%GO:0042147		87	0.3010951	0.91165125	0.64350796	1.0	1.0	2496	tags=22%, list=16%, signal=26%	
POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755	POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755		42	0.33472896	0.9116304	0.6018277	1.0	1.0	5109	tags=50%, list=33%, signal=75%	
LEARNING OR MEMORY%GOBP%GO:0007611	LEARNING OR MEMORY%GOBP%GO:0007611		96	0.2963495	0.9115229	0.6493656	1.0	1.0	2395	tags=22%, list=16%, signal=26%	
FATTY ACID OXIDATION%GOBP%GO:0019395	FATTY ACID OXIDATION%GOBP%GO:0019395		54	0.31935036	0.9114371	0.63625306	1.0	1.0	3607	tags=28%, list=23%, signal=36%	
CELL-CELL ADHESION VIA PLASMA-MEMBRANE ADHESION MOLECULES%GOBP%GO:0098742	CELL-CELL ADHESION VIA PLASMA-MEMBRANE ADHESION MOLECULES%GOBP%GO:0098742		129	0.28958622	0.9112117	0.66738427	1.0	1.0	5349	tags=39%, list=35%, signal=59%	
REGULATION OF AUTOPHAGY OF MITOCHONDRION%GOBP%GO:1903146	REGULATION OF AUTOPHAGY OF MITOCHONDRION%GOBP%GO:1903146		27	0.36218825	0.9111838	0.6260274	1.0	1.0	6080	tags=41%, list=40%, signal=67%	
BCR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BCR SIGNALING PATHWAY	BCR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BCR SIGNALING PATHWAY		52	0.32025734	0.9111748	0.6056511	1.0	1.0	3991	tags=35%, list=26%, signal=47%	
PATTERN SPECIFICATION PROCESS%GOBP%GO:0007389	PATTERN SPECIFICATION PROCESS%GOBP%GO:0007389		137	0.2879859	0.91110945	0.64808744	1.0	1.0	4108	tags=28%, list=27%, signal=38%	
LIPID OXIDATION%GOBP%GO:0034440	LIPID OXIDATION%GOBP%GO:0034440		57	0.31919256	0.9106933	0.60573477	1.0	1.0	3607	tags=28%, list=23%, signal=37%	
EPH-EPHRIN MEDIATED REPULSION OF CELLS%REACTOME DATABASE ID RELEASE 83%3928665	EPH-EPHRIN MEDIATED REPULSION OF CELLS%REACTOME DATABASE ID RELEASE 83%3928665		44	0.32858145	0.91068184	0.61710036	1.0	1.0	4018	tags=34%, list=26%, signal=46%	
POSITIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903846	POSITIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903846		23	0.37594715	0.9105107	0.5952381	1.0	1.0	3791	tags=35%, list=25%, signal=46%	
INITIATION OF TRANSCRIPTION AND TRANSLATION ELONGATION AT THE HIV-1 LTR%WIKIPATHWAYS_20220510%WP3414%HOMO SAPIENS	INITIATION OF TRANSCRIPTION AND TRANSLATION ELONGATION AT THE HIV-1 LTR%WIKIPATHWAYS_20220510%WP3414%HOMO SAPIENS		28	0.3556675	0.91032726	0.6045884	1.0	1.0	2890	tags=29%, list=19%, signal=35%	
DNA REPLICATION INITIATION%GOBP%GO:0006270	DNA REPLICATION INITIATION%GOBP%GO:0006270		15	0.4095679	0.9102012	0.6026012	1.0	1.0	2519	tags=27%, list=16%, signal=32%	
CATECHOL-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0009712	CATECHOL-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0009712		15	0.40267706	0.9101123	0.61103046	1.0	1.0	611	tags=13%, list=4%, signal=14%	
RNA POLYMERASE I PROMOTER OPENING%REACTOME%R-HSA-73728.2	RNA POLYMERASE I PROMOTER OPENING%REACTOME%R-HSA-73728.2		21	0.37353462	0.9098636	0.5763195	1.0	1.0	3731	tags=33%, list=24%, signal=44%	
UBIQUITIN-DEPENDENT ERAD PATHWAY%GOBP%GO:0030433	UBIQUITIN-DEPENDENT ERAD PATHWAY%GOBP%GO:0030433		72	0.3081956	0.9097528	0.6445498	1.0	1.0	1787	tags=11%, list=12%, signal=13%	
POSITIVE REGULATION OF MRNA CATABOLIC PROCESS%GOBP%GO:0061014	POSITIVE REGULATION OF MRNA CATABOLIC PROCESS%GOBP%GO:0061014		83	0.30116156	0.9096853	0.6185567	1.0	1.0	4225	tags=29%, list=28%, signal=40%	
HALLMARK_PANCREAS_BETA_CELLS%MSIGDBHALLMARK%HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PANCREAS_BETA_CELLS%MSIGDBHALLMARK%HALLMARK_PANCREAS_BETA_CELLS		22	0.37743178	0.9096026	0.59779614	1.0	1.0	1231	tags=14%, list=8%, signal=15%	
SIGNALING BY ERBB2 KD MUTANTS%REACTOME%R-HSA-9664565.1	SIGNALING BY ERBB2 KD MUTANTS%REACTOME%R-HSA-9664565.1		19	0.38420448	0.9094158	0.62774724	1.0	1.0	3066	tags=32%, list=20%, signal=39%	
REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS%GOBP%GO:0061136	REGULATION OF PROTEASOMAL PROTEIN CATABOLIC PROCESS%GOBP%GO:0061136		157	0.28515708	0.9092572	0.6810526	1.0	1.0	2026	tags=15%, list=13%, signal=17%	
LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002521	LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002521		154	0.2860667	0.9089639	0.6857143	1.0	1.0	5109	tags=42%, list=33%, signal=62%	
REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903844	REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903844		103	0.29657847	0.90888786	0.6375991	1.0	1.0	2497	tags=18%, list=16%, signal=22%	
NEGATIVE REGULATION OF PROTEIN CATABOLIC PROCESS%GOBP%GO:0042177	NEGATIVE REGULATION OF PROTEIN CATABOLIC PROCESS%GOBP%GO:0042177		82	0.30178916	0.908844	0.62528735	1.0	1.0	1833	tags=18%, list=12%, signal=21%	
RNA POL II CTD PHOSPHORYLATION AND INTERACTION WITH CE DURING HIV INFECTION%REACTOME%R-HSA-167160.2	RNA POL II CTD PHOSPHORYLATION AND INTERACTION WITH CE DURING HIV INFECTION%REACTOME%R-HSA-167160.2		27	0.35432586	0.9087971	0.6127321	1.0	1.0	3487	tags=26%, list=23%, signal=33%	
TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY DREAM COMPLEX%REACTOME DATABASE ID RELEASE 83%1362277	TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY DREAM COMPLEX%REACTOME DATABASE ID RELEASE 83%1362277		17	0.38710326	0.9087822	0.60863507	1.0	1.0	2442	tags=24%, list=16%, signal=28%	
MEIOSIS%REACTOME%R-HSA-1500620.2	MEIOSIS%REACTOME%R-HSA-1500620.2		60	0.31696403	0.90869796	0.62056303	1.0	1.0	5247	tags=42%, list=34%, signal=63%	
REGULATION OF HISTONE MODIFICATION%GOBP%GO:0031056	REGULATION OF HISTONE MODIFICATION%GOBP%GO:0031056		80	0.301655	0.9086251	0.62048894	1.0	1.0	3792	tags=34%, list=25%, signal=45%	
REGULATION OF GLYCOLYTIC PROCESS%GOBP%GO:0006110	REGULATION OF GLYCOLYTIC PROCESS%GOBP%GO:0006110		36	0.33600786	0.90860146	0.6005025	1.0	1.0	1860	tags=22%, list=12%, signal=25%	
REGULATION OF RUNX2 EXPRESSION AND ACTIVITY%REACTOME DATABASE ID RELEASE 83%8939902	REGULATION OF RUNX2 EXPRESSION AND ACTIVITY%REACTOME DATABASE ID RELEASE 83%8939902		66	0.30835396	0.9084116	0.6308962	1.0	1.0	2851	tags=24%, list=19%, signal=30%	
HALLMARK_E2F_TARGETS%MSIGDBHALLMARK%HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS%MSIGDBHALLMARK%HALLMARK_E2F_TARGETS		126	0.28757057	0.9082078	0.66993463	1.0	1.0	4161	tags=25%, list=27%, signal=35%	
PROTEIN-CONTAINING COMPLEX LOCALIZATION%GOBP%GO:0031503	PROTEIN-CONTAINING COMPLEX LOCALIZATION%GOBP%GO:0031503		112	0.292549	0.9081904	0.6550599	1.0	1.0	2932	tags=18%, list=19%, signal=22%	
RNA POLYMERASE II TRANSCRIPTION ELONGATION%REACTOME DATABASE ID RELEASE 83%75955	RNA POLYMERASE II TRANSCRIPTION ELONGATION%REACTOME DATABASE ID RELEASE 83%75955		57	0.31834555	0.908157	0.62589926	1.0	1.0	2890	tags=23%, list=19%, signal=28%	
SEALING OF THE NUCLEAR ENVELOPE (NE) BY ESCRT-III%REACTOME DATABASE ID RELEASE 83%9668328	SEALING OF THE NUCLEAR ENVELOPE (NE) BY ESCRT-III%REACTOME DATABASE ID RELEASE 83%9668328		24	0.36821893	0.9081172	0.5923483	1.0	1.0	3803	tags=33%, list=25%, signal=44%	
POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070665	POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070665		70	0.31046435	0.90794545	0.6172695	1.0	1.0	4257	tags=34%, list=28%, signal=47%	
NEGATIVE REGULATION OF PROTEIN TRANSPORT%GOBP%GO:0051224	NEGATIVE REGULATION OF PROTEIN TRANSPORT%GOBP%GO:0051224		70	0.30673084	0.9079291	0.6227967	1.0	1.0	2418	tags=19%, list=16%, signal=22%	
HALLMARK_IL2_STAT5_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL2_STAT5_SIGNALING		129	0.28523389	0.90785813	0.6466739	1.0	1.0	4092	tags=29%, list=27%, signal=39%	
TLR4 SIGNALING AND TOLERANCE%WIKIPATHWAYS_20220510%WP3851%HOMO SAPIENS	TLR4 SIGNALING AND TOLERANCE%WIKIPATHWAYS_20220510%WP3851%HOMO SAPIENS		21	0.37573448	0.90782434	0.6010929	1.0	1.0	3959	tags=29%, list=26%, signal=38%	
POSITIVE REGULATION OF DNA REPLICATION%GOBP%GO:0045740	POSITIVE REGULATION OF DNA REPLICATION%GOBP%GO:0045740		26	0.35769656	0.90774363	0.6068027	1.0	1.0	5020	tags=46%, list=33%, signal=68%	
MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS%GOBP%GO:0006509	MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS%GOBP%GO:0006509		20	0.38385445	0.9076409	0.5959885	1.0	1.0	3873	tags=40%, list=25%, signal=53%	
POSITIVE REGULATION OF CELL CYCLE%GOBP%GO:0045787	POSITIVE REGULATION OF CELL CYCLE%GOBP%GO:0045787		198	0.28060272	0.9072806	0.6907757	1.0	1.0	4026	tags=27%, list=26%, signal=36%	
ORGANIC ACID TRANSPORT%GOBP%GO:0015849	ORGANIC ACID TRANSPORT%GOBP%GO:0015849		146	0.28580654	0.907248	0.68073595	1.0	1.0	4178	tags=35%, list=27%, signal=48%	
LIMBIC SYSTEM DEVELOPMENT%GOBP%GO:0021761	LIMBIC SYSTEM DEVELOPMENT%GOBP%GO:0021761		25	0.36871284	0.9071728	0.6193724	1.0	1.0	1762	tags=20%, list=11%, signal=23%	
ARF6 TRAFFICKING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ARF6 TRAFFICKING EVENTS	ARF6 TRAFFICKING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ARF6 TRAFFICKING EVENTS		41	0.33060858	0.9071723	0.60632914	1.0	1.0	6269	tags=49%, list=41%, signal=82%	
TGF_BETA_RECEPTOR%NETPATH%TGF_BETA_RECEPTOR	TGF_BETA_RECEPTOR%NETPATH%TGF_BETA_RECEPTOR		104	0.2941639	0.90694666	0.6368715	1.0	1.0	3293	tags=26%, list=21%, signal=33%	
LIPID STORAGE%GOBP%GO:0019915	LIPID STORAGE%GOBP%GO:0019915		24	0.36396974	0.90683943	0.5809906	1.0	1.0	4850	tags=42%, list=32%, signal=61%	
RHOH GTPASE CYCLE%REACTOME%R-HSA-9013407.2	RHOH GTPASE CYCLE%REACTOME%R-HSA-9013407.2		34	0.34185717	0.90674937	0.5936255	1.0	1.0	3794	tags=26%, list=25%, signal=35%	
MAMMARY GLAND DEVELOPMENT%GOBP%GO:0030879	MAMMARY GLAND DEVELOPMENT%GOBP%GO:0030879		25	0.36205417	0.9066463	0.5874126	1.0	1.0	4405	tags=36%, list=29%, signal=50%	
MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 83%68877	MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 83%68877		153	0.28364763	0.90651345	0.6870311	1.0	1.0	2779	tags=21%, list=18%, signal=25%	
PIGMENT METABOLIC PROCESS%GOBP%GO:0042440	PIGMENT METABOLIC PROCESS%GOBP%GO:0042440		31	0.3448845	0.9063573	0.6057441	1.0	1.0	4623	tags=35%, list=30%, signal=51%	
NEGATIVE REGULATION OF ERBB SIGNALING PATHWAY%GOBP%GO:1901185	NEGATIVE REGULATION OF ERBB SIGNALING PATHWAY%GOBP%GO:1901185		27	0.35823265	0.906033	0.59597313	1.0	1.0	2466	tags=26%, list=16%, signal=31%	
REGULATION OF CARBOHYDRATE BIOSYNTHETIC PROCESS%GOBP%GO:0043255	REGULATION OF CARBOHYDRATE BIOSYNTHETIC PROCESS%GOBP%GO:0043255		59	0.31388757	0.9056715	0.63952094	1.0	1.0	2723	tags=24%, list=18%, signal=29%	
IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002377	IMMUNOGLOBULIN PRODUCTION%GOBP%GO:0002377		25	0.36695513	0.90557814	0.6214099	1.0	1.0	488	tags=8%, list=3%, signal=8%	
DDX58 IFIH1-MEDIATED INDUCTION OF INTERFERON-ALPHA BETA%REACTOME DATABASE ID RELEASE 83%168928	DDX58 IFIH1-MEDIATED INDUCTION OF INTERFERON-ALPHA BETA%REACTOME DATABASE ID RELEASE 83%168928		60	0.31428042	0.9055569	0.6169965	1.0	1.0	3566	tags=32%, list=23%, signal=41%	
REGULATION OF DNA-TEMPLATED TRANSCRIPTION ELONGATION%GOBP%GO:0032784	REGULATION OF DNA-TEMPLATED TRANSCRIPTION ELONGATION%GOBP%GO:0032784		96	0.29364038	0.90514266	0.6457143	1.0	1.0	4176	tags=31%, list=27%, signal=43%	
SLC TRANSPORTER DISORDERS%REACTOME DATABASE ID RELEASE 83%5619102	SLC TRANSPORTER DISORDERS%REACTOME DATABASE ID RELEASE 83%5619102		68	0.310304	0.90471965	0.6473988	1.0	1.0	3286	tags=24%, list=21%, signal=30%	
DNA REPLICATION%GOBP%GO:0006260	DNA REPLICATION%GOBP%GO:0006260		129	0.2877661	0.90458643	0.66994536	1.0	1.0	3064	tags=25%, list=20%, signal=31%	
BIOLOGICAL OXIDATIONS%REACTOME%R-HSA-211859.2	BIOLOGICAL OXIDATIONS%REACTOME%R-HSA-211859.2		110	0.2910007	0.90428495	0.6610925	1.0	1.0	3888	tags=26%, list=25%, signal=35%	
MET PROMOTES CELL MOTILITY%REACTOME%R-HSA-8875878.1	MET PROMOTES CELL MOTILITY%REACTOME%R-HSA-8875878.1		25	0.3566144	0.9038678	0.61949265	1.0	1.0	2052	tags=20%, list=13%, signal=23%	
RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001	RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001		108	0.29317668	0.90366226	0.6666667	1.0	1.0	4092	tags=32%, list=27%, signal=44%	
SIGNALING EVENTS MEDIATED BY HDAC CLASS I%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS I	SIGNALING EVENTS MEDIATED BY HDAC CLASS I%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS I		62	0.3101909	0.9031326	0.6284349	1.0	1.0	5119	tags=42%, list=33%, signal=63%	
NEGATIVE REGULATION OF ENDOCYTOSIS%GOBP%GO:0045806	NEGATIVE REGULATION OF ENDOCYTOSIS%GOBP%GO:0045806		41	0.3314202	0.90309733	0.62030077	1.0	1.0	3331	tags=34%, list=22%, signal=43%	
SARCOSINEMIA%SMPDB%SMP0000244	SARCOSINEMIA%SMPDB%SMP0000244		21	0.3683789	0.9028545	0.60551727	1.0	1.0	5192	tags=57%, list=34%, signal=86%	
TELOMERE C-STRAND (LAGGING STRAND) SYNTHESIS%REACTOME DATABASE ID RELEASE 83%174417	TELOMERE C-STRAND (LAGGING STRAND) SYNTHESIS%REACTOME DATABASE ID RELEASE 83%174417		30	0.34216318	0.9027234	0.6245007	1.0	1.0	5247	tags=50%, list=34%, signal=76%	
REGULATION OF MYELOID LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002886	REGULATION OF MYELOID LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002886		22	0.37226588	0.90241796	0.61822987	1.0	1.0	4012	tags=41%, list=26%, signal=55%	
NON-KETOTIC HYPERGLYCINEMIA%PATHWHIZ%PW000209	NON-KETOTIC HYPERGLYCINEMIA%PATHWHIZ%PW000209		21	0.3683789	0.9023763	0.5989011	1.0	1.0	5192	tags=57%, list=34%, signal=86%	
TP53 REGULATES TRANSCRIPTION OF CELL DEATH GENES%REACTOME DATABASE ID RELEASE 83%5633008	TP53 REGULATES TRANSCRIPTION OF CELL DEATH GENES%REACTOME DATABASE ID RELEASE 83%5633008		32	0.33607322	0.9023052	0.60290235	1.0	1.0	2298	tags=19%, list=15%, signal=22%	
NEGATIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904357	NEGATIVE REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904357		22	0.3685256	0.90222263	0.6041667	1.0	1.0	3608	tags=32%, list=23%, signal=42%	
REGULATION OF ACTIN FILAMENT BUNDLE ASSEMBLY%GOBP%GO:0032231	REGULATION OF ACTIN FILAMENT BUNDLE ASSEMBLY%GOBP%GO:0032231		75	0.30053404	0.9020422	0.64523536	1.0	1.0	2728	tags=20%, list=18%, signal=24%	
POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050671	POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050671		60	0.31322914	0.90197325	0.63780487	1.0	1.0	5134	tags=43%, list=33%, signal=65%	
NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, ELONGATION%GOBP%GO:0032785	NEGATIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION, ELONGATION%GOBP%GO:0032785		19	0.3763914	0.9017087	0.6100544	1.0	1.0	4095	tags=47%, list=27%, signal=65%	
REGULATION OF INTERLEUKIN-2 PRODUCTION%GOBP%GO:0032663	REGULATION OF INTERLEUKIN-2 PRODUCTION%GOBP%GO:0032663		34	0.34668723	0.9016387	0.6160714	1.0	1.0	4522	tags=47%, list=29%, signal=67%	
ATF-2 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATF-2 TRANSCRIPTION FACTOR NETWORK	ATF-2 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATF-2 TRANSCRIPTION FACTOR NETWORK		48	0.32501152	0.90140533	0.6211562	1.0	1.0	577	tags=10%, list=4%, signal=11%	
CENTRAL NERVOUS SYSTEM NEURON DEVELOPMENT%GOBP%GO:0021954	CENTRAL NERVOUS SYSTEM NEURON DEVELOPMENT%GOBP%GO:0021954		36	0.33838442	0.90124446	0.63398695	1.0	1.0	1970	tags=22%, list=13%, signal=25%	
POSITIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032946	POSITIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032946		61	0.31262842	0.9011762	0.6571429	1.0	1.0	5134	tags=43%, list=33%, signal=64%	
FATTY ACID METABOLISM%REACTOME%R-HSA-8978868.5	FATTY ACID METABOLISM%REACTOME%R-HSA-8978868.5		119	0.29046258	0.9010923	0.70341784	1.0	1.0	2117	tags=17%, list=14%, signal=19%	
PID_HDAC_CLASSIII_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSIII_PATHWAY	PID_HDAC_CLASSIII_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSIII_PATHWAY		19	0.38131556	0.9010695	0.6337047	1.0	1.0	2298	tags=16%, list=15%, signal=19%	
REMOVAL OF THE FLAP INTERMEDIATE FROM THE C-STRAND%REACTOME DATABASE ID RELEASE 83%174437	REMOVAL OF THE FLAP INTERMEDIATE FROM THE C-STRAND%REACTOME DATABASE ID RELEASE 83%174437		17	0.38347784	0.9007223	0.6135402	1.0	1.0	5247	tags=59%, list=34%, signal=89%	
SUPERPATHWAY OF METHIONINE DEGRADATION%BIOCYC%PWY-5328	SUPERPATHWAY OF METHIONINE DEGRADATION%BIOCYC%PWY-5328		17	0.38911626	0.90060997	0.6171108	1.0	1.0	3639	tags=35%, list=24%, signal=46%	
RNA POL II CTD PHOSPHORYLATION AND INTERACTION WITH CE%REACTOME DATABASE ID RELEASE 83%77075	RNA POL II CTD PHOSPHORYLATION AND INTERACTION WITH CE%REACTOME DATABASE ID RELEASE 83%77075		27	0.35432586	0.90004873	0.6147651	1.0	1.0	3487	tags=26%, list=23%, signal=33%	
CATECHOLAMINE METABOLIC PROCESS%GOBP%GO:0006584	CATECHOLAMINE METABOLIC PROCESS%GOBP%GO:0006584		15	0.40267706	0.8998983	0.62885153	1.0	1.0	611	tags=13%, list=4%, signal=14%	
DISEASES OF DNA REPAIR%REACTOME DATABASE ID RELEASE 83%9675135	DISEASES OF DNA REPAIR%REACTOME DATABASE ID RELEASE 83%9675135		43	0.32805145	0.8996894	0.61451817	1.0	1.0	5247	tags=42%, list=34%, signal=63%	
APOPTOTIC CELL CLEARANCE%GOBP%GO:0043277	APOPTOTIC CELL CLEARANCE%GOBP%GO:0043277		23	0.36212388	0.89965725	0.60487145	1.0	1.0	3537	tags=35%, list=23%, signal=45%	
TCR%NETPATH%TCR	TCR%NETPATH%TCR		143	0.28062904	0.8995872	0.67982924	1.0	1.0	3335	tags=22%, list=22%, signal=28%	
INTEGRIN FAMILY CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRIN FAMILY CELL SURFACE INTERACTIONS	INTEGRIN FAMILY CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRIN FAMILY CELL SURFACE INTERACTIONS		22	0.37332982	0.89952	0.61021507	1.0	1.0	1126	tags=14%, list=7%, signal=15%	
MITOCHONDRIAL ELECTRON TRANSPORT, CYTOCHROME C TO OXYGEN%GOBP%GO:0006123	MITOCHONDRIAL ELECTRON TRANSPORT, CYTOCHROME C TO OXYGEN%GOBP%GO:0006123		17	0.38321292	0.8995189	0.6097902	1.0	1.0	4152	tags=35%, list=27%, signal=48%	
HAIR FOLLICLE DEVELOPMENT: CYTODIFFERENTIATION - PART 3 OF 3%WIKIPATHWAYS_20220510%WP2840%HOMO SAPIENS	HAIR FOLLICLE DEVELOPMENT: CYTODIFFERENTIATION - PART 3 OF 3%WIKIPATHWAYS_20220510%WP2840%HOMO SAPIENS		43	0.3268884	0.8991117	0.62094766	1.0	1.0	632	tags=9%, list=4%, signal=10%	
RESPONSE TO TYPE II INTERFERON%GOBP%GO:0034341	RESPONSE TO TYPE II INTERFERON%GOBP%GO:0034341		48	0.3291222	0.8987567	0.6398996	1.0	1.0	5134	tags=46%, list=33%, signal=69%	
APPENDAGE MORPHOGENESIS%GOBP%GO:0035107	APPENDAGE MORPHOGENESIS%GOBP%GO:0035107		38	0.3317187	0.8984234	0.64599484	1.0	1.0	1847	tags=16%, list=12%, signal=18%	
NEGATIVE REGULATORS OF RIG-I MDA5 SIGNALING%REACTOME%R-HSA-936440.4	NEGATIVE REGULATORS OF RIG-I MDA5 SIGNALING%REACTOME%R-HSA-936440.4		32	0.34099415	0.89832693	0.6149871	1.0	1.0	3566	tags=44%, list=23%, signal=57%	
PROTEIN-LIPID COMPLEX ASSEMBLY%GOBP%GO:0065005	PROTEIN-LIPID COMPLEX ASSEMBLY%GOBP%GO:0065005		16	0.39380628	0.89781874	0.6491994	1.0	1.0	2166	tags=25%, list=14%, signal=29%	
HYPERGLYCINEMIA, NON-KETOTIC%SMPDB%SMP0000485	HYPERGLYCINEMIA, NON-KETOTIC%SMPDB%SMP0000485		21	0.3683789	0.89781094	0.6148556	1.0	1.0	5192	tags=57%, list=34%, signal=86%	
PHASE II - CONJUGATION OF COMPOUNDS%REACTOME DATABASE ID RELEASE 83%156580	PHASE II - CONJUGATION OF COMPOUNDS%REACTOME DATABASE ID RELEASE 83%156580		56	0.3140414	0.89765006	0.6219512	1.0	1.0	3815	tags=27%, list=25%, signal=36%	
LPS AND CITRATE SIGNALING AND INFLAMMATION%PATHWHIZ%PW101069	LPS AND CITRATE SIGNALING AND INFLAMMATION%PATHWHIZ%PW101069		20	0.36868718	0.8974421	0.6142473	1.0	1.0	1545	tags=10%, list=10%, signal=11%	
POSITIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046889	POSITIVE REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046889		52	0.3108859	0.8972458	0.63402694	1.0	1.0	1959	tags=23%, list=13%, signal=26%	
DIHYDROPYRIMIDINE DEHYDROGENASE DEFICIENCY (DHPD)%SMPDB%SMP0000179	DIHYDROPYRIMIDINE DEHYDROGENASE DEFICIENCY (DHPD)%SMPDB%SMP0000179		21	0.3683789	0.8968937	0.60167134	1.0	1.0	5192	tags=57%, list=34%, signal=86%	
AXONOGENESIS%GOBP%GO:0007409	AXONOGENESIS%GOBP%GO:0007409		190	0.27761567	0.89686567	0.7187828	1.0	1.0	4018	tags=28%, list=26%, signal=37%	
